,corp_code,corp_name,stock_code,account_nm,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
33,00378628,KH바텍,060720,자본총계,216590009019.0,175216907976.0,184506427674.0,174397770959.0,208559261760.0,250845168671.0,281846117150.0,266393397105.0,245330625480.0,188350675055.0,195608755937.0
34,00176835,농우바이오,054050,자본총계,243716754749.0,236201720426.0,231754792162.0,228654361936.0,174668819795.0,167880870802.0,176243245042.0,180592233761.0,164833941085.0,148658903813.0,127136808191.0
35,00148948,조비,001550,자본총계,53257703176.0,51203009928.0,47962229227.0,48252597867.0,46417071235.0,37601376180.0,31321334643.0,28441278846.0,30724659514.0,,
36,00549891,케어젠,214370,자본총계,209794420819.0,205242119047.0,216876079065.0,204671676724.0,210396996808.0,219701067501.0,,,37872949029.0,,
37,00126478,삼성중공업,010140,자본총계,4097267105814.0,3718231781599.0,5248928572494.0,6746279556845.0,5797452668756.0,6275310772264.0,4265745759285.0,5573161295767.0,5845795804995.0,5282949063574.0,4643988734321.0
38,00134510,세종공업,033530,자본총계,402925913219.0,388124683055.0,381197898941.0,361364302697.0,380841282377.0,399437265625.0,393248587367.0,378678372168.0,356224558170.0,308937428357.0,274957577127.0
39,00823429,한국화장품,123690,자본총계,21972018248.0,29518686847.0,35193456496.0,52778097975.0,59311610153.0,55692395252.0,41479890672.0,50441772493.0,23894239546.0,40095560223.0,59730907252.0
40,00138729,아세아제지,002310,자본총계,714420848901.0,633500186859.0,584875470809.0,533528998103.0,460771834524.0,461142565450.0,440428844601.0,482415143809.0,469114052204.0,251237247144.0,220600551903.0
41,00132211,SUN&L,002820,자본총계,168301515700.0,203269557801.0,216801230998.0,255097224067.0,265025090948.0,282521531507.0,272941147780.0,268285547618.0,264553369981.0,265683919256.0,271817156017.0
42,00160375,진양폴리우레탄,010640,자본총계,29471090001.0,26914382509.0,26584062781.0,19027161518.0,18196273445.0,17644110262.0,10683623756.0,15746866776.0,16454995397.0,17192727698.0,17297684952.0
43,00121941,대상,001680,자본총계,1247222536837.0,1101549818412.0,1014730317582.0,921257747858.0,884441103139.0,867270458287.0,818540764415.0,784483201402.0,712967658246.0,626192218348.0,547080321804.0
44,00124726,빙그레,005180,자본총계,557875780965.0,589531144234.0,571139575585.0,545076278551.0,528845660725.0,521755634249.0,517163084567.0,484011944168.0,467605197051.0,,
45,00260383,대한유화,006650,자본총계,2029134281774.0,1894119695873.0,1778610740513.0,1701097076265.0,1473202093269.0,1293063531193.0,1035587588959.0,842116812520.0,789608260237.0,745733548567.0,768676130785.0
46,00181299,상아프론테크,089980,자본총계,181600045883.0,150016578790.0,143805479114.0,119217492964.0,109483779029.0,98399836072.0,92602348440.0,84285158695.0,80548147686.0,74419954145.0,72320456259.0
47,00103592,광동제약,009290,자본총계,527244817903.0,502181632872.0,447457199991.0,430838604311.0,416301202041.0,399679188642.0,377727717970.0,314395911600.0,290822185571.0,267270347607.0,249517363465.0
48,00173944,우진,105840,자본총계,159569193116.0,166336142833.0,132726424812.0,131026976874.0,136812570876.0,123370238052.0,127680111428.0,117123209602.0,117015182200.0,108263135541.0,97547492713.0
49,00406046,STX중공업,071970,자본총계,153961262140.0,173919915912.0,130004444684.0,166430546070.0,160999534221.0,-611390734643.0,106740122092.0,-2235394709.0,123481857530.0,364033282098.0,365152076421.0
50,00414850,효성 ITX,094280,자본총계,103319403267.0,49424888593.0,51727277283.0,47773273535.0,62448299290.0,53121656750.0,50616749308.0,39253074118.0,28845476611.0,27861343269.0,21560519828.0
51,00632304,JW홀딩스,096760,자본총계,304823144541.0,324351406039.0,335293603766.0,380905770932.0,370602863050.0,273463529247.0,270305928996.0,207755613902.0,236025068168.0,205462282478.0,246623202496.0
52,00148993,하이트진로홀딩스,000140,자본총계,,1060384697419.0,982563609890.0,1095786556523.0,1134968790925.0,1203496143103.0,1111460677833.0,1094238220025.0,1238316155863.0,1350013357212.0,1362279806085.0
53,00413046,셀트리온,068270,자본총계,4073577819323.0,3455154802163.0,2906958188321.0,2632777861608.0,2431929394114.0,2073873199657.0,1809840731285.0,1347781344653.0,1087131958400.0,1050148748936.0,899546488421.0
54,00122551,백산,035150,자본총계,147014616544.0,122432897276.0,142234236954.0,138090312722.0,125040706678.0,123057139966.0,103604065405.0,92029149784.0,95444285937.0,90797647262.0,83367845093.0
55,00104786,미래아이앤지,007120,자본총계,71080377235.0,89466728923.0,69585330722.0,55133481668.0,65701892591.0,49241366979.0,44999006495.0,37819308853.0,18238809161.0,25184964471.0,24080698906.0
56,00113535,대한해운,005880,자본총계,1518114390148.0,853323153169.0,895202412754.0,779480134977.0,674533013176.0,617664071026.0,569359157948.0,498879554753.0,404028982041.0,-170984298251.0,44019907970.0
57,00171265,파라다이스,034230,자본총계,1514440486471.0,1433550213874.0,1604202580653.0,1626091732377.0,1293338887160.0,1309665505978.0,1286515351384.0,1178204072718.0,889646412586.0,727970550957.0,560223232694.0
58,00134565,이스타코,015020,자본총계,50325877630.0,48828637463.0,48886040529.0,34402905788.0,39304933767.0,42240622402.0,51655123055.0,48694432081.0,51866823072.0,33320754184.0,39117809085.0
59,00128971,DL건설,001880,자본총계,957891244513.0,801852235651.0,457842612325.0,367621012111.0,322570259560.0,258364546934.0,183156761712.0,142391566962.0,114400711435.0,40843720850.0,76184126442.0
60,00187415,코미팜,041960,자본총계,72405718241.0,78100677026.0,76165828863.0,97986810612.0,107304404886.0,99300977333.0,76129749629.0,53158669423.0,44719909424.0,40564867643.0,39237058106.0
61,00648721,SNT에너지,100840,자본총계,244849256040.0,235772710225.0,244954909750.0,231276489910.0,233817325560.0,229799567369.0,231399939415.0,207712504047.0,198164671078.0,183306308952.0,160595865254.0
62,00292434,인트론바이오,048530,자본총계,101349174742.0,85378957288.0,65018586089.0,39145992647.0,30297778127.0,38633270788.0,25566448759.0,19388761569.0,17484431300.0,11928983022.0,10003890925.0
63,00144164,SK가스,018670,자본총계,2117363391889.0,1898715509313.0,1660821771919.0,1642782208343.0,1783441873835.0,1711296250730.0,1627543314725.0,1406049197515.0,1118795690466.0,976698961876.0,818634039959.0
64,00828789,대성산업,128820,자본총계,460894036221.0,486013471864.0,387310099866.0,451369588556.0,403600452850.0,200201828366.0,280870608270.0,14644569564.0,442949566125.0,613476744463.0,706028069868.0
65,00300548,현대리바트,079430,자본총계,489057475175.0,481044696378.0,457952946587.0,447374898888.0,413646168178.0,277410004891.0,245750758079.0,218907009250.0,192941266267.0,,
